"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2019","1,465.40","1,454.60","1,466.80","1,451.60","50.23M","0.74%"
"Feb 01, 2019","1,454.60","1,460.10","1,468.20","1,452.10","80.59M","-0.38%"
"Jan 31, 2019","1,460.10","1,483.10","1,485.10","1,459.20","139.86M","-1.55%"
"Jan 30, 2019","1,483.10","1,480.80","1,488.00","1,475.80","93.45M","0.16%"
"Jan 29, 2019","1,480.80","1,466.50","1,480.80","1,458.10","99.81M","0.98%"
"Jan 25, 2019","1,466.50","1,437.50","1,469.70","1,437.50","111.96M","2.02%"
"Jan 24, 2019","1,437.50","1,440.90","1,451.80","1,436.80","84.10M","-0.23%"
"Jan 23, 2019","1,440.80","1,438.10","1,453.50","1,437.50","67.84M","0.19%"
"Jan 22, 2019","1,438.10","1,434.50","1,441.70","1,434.20","57.34M","0.25%"
"Jan 21, 2019","1,434.50","1,434.50","1,447.60","1,432.70","41.91M","0.00%"
"Jan 18, 2019","1,434.50","1,434.10","1,440.10","1,429.50","55.44M","0.03%"
"Jan 17, 2019","1,434.10","1,435.80","1,442.60","1,431.60","63.77M","-0.12%"
"Jan 16, 2019","1,435.80","1,435.60","1,436.90","1,422.60","86.83M","0.01%"
"Jan 15, 2019","1,435.60","1,425.70","1,441.00","1,425.30","43.38M","0.69%"
"Jan 14, 2019","1,425.70","1,427.20","1,442.30","1,423.30","37.32M","-0.11%"
"Jan 11, 2019","1,427.20","1,414.00","1,432.90","1,414.00","53.88M","0.93%"
"Jan 10, 2019","1,414.00","1,395.60","1,414.00","1,395.60","54.24M","1.32%"
"Jan 09, 2019","1,395.60","1,375.70","1,395.80","1,374.90","53.37M","1.45%"
"Jan 08, 2019","1,375.70","1,370.50","1,375.70","1,362.50","58.44M","0.38%"
"Jan 07, 2019","1,370.50","1,376.10","1,379.90","1,368.30","50.40M","-0.41%"
"Jan 04, 2019","1,376.10","1,371.70","1,376.10","1,369.00","46.92M","0.32%"
"Jan 03, 2019","1,371.70","1,361.90","1,382.50","1,361.90","55.71M","0.72%"
"Jan 02, 2019","1,361.90","1,375.30","1,383.10","1,359.60","60.18M","-0.97%"
"Dec 31, 2018","1,375.30","1,412.60","1,418.00","1,375.30","40.75M","-2.64%"
"Dec 28, 2018","1,412.60","1,420.00","1,420.00","1,388.10","68.77M","-0.52%"
"Dec 27, 2018","1,420.00","1,408.60","1,420.00","1,399.10","60.30M","0.81%"
"Dec 24, 2018","1,408.60","1,411.70","1,413.60","1,400.90","26.83M","-0.22%"
"Dec 21, 2018","1,411.70","1,435.20","1,450.60","1,406.90","230.11M","-1.64%"
"Dec 20, 2018","1,435.20","1,419.90","1,451.30","1,413.40","139.01M","1.08%"
"Dec 19, 2018","1,419.90","1,414.40","1,420.40","1,405.30","86.42M","0.39%"
"Dec 18, 2018","1,414.40","1,432.00","1,432.00","1,411.30","85.00M","-1.23%"
"Dec 17, 2018","1,432.00","1,419.20","1,434.60","1,419.20","88.97M","0.90%"
"Dec 14, 2018","1,419.20","1,418.80","1,430.20","1,412.30","78.69M","0.03%"
"Dec 13, 2018","1,418.80","1,444.50","1,444.50","1,414.00","65.72M","-1.78%"
"Dec 12, 2018","1,444.50","1,421.70","1,444.50","1,418.70","82.92M","1.60%"
"Dec 11, 2018","1,421.70","1,416.40","1,424.70","1,416.20","71.74M","0.37%"
"Dec 10, 2018","1,416.40","1,441.10","1,441.10","1,415.40","75.41M","-1.71%"
"Dec 07, 2018","1,441.10","1,421.00","1,442.40","1,421.00","100.37M","1.41%"
"Dec 06, 2018","1,421.00","1,386.70","1,421.30","1,386.40","143.32M","2.47%"
"Dec 05, 2018","1,386.70","1,397.90","1,399.10","1,384.10","84.41M","-0.80%"
"Dec 04, 2018","1,397.90","1,400.00","1,402.10","1,391.50","64.68M","-0.15%"
"Dec 03, 2018","1,400.00","1,376.80","1,400.00","1,376.80","51.11M","1.69%"
"Nov 30, 2018","1,376.80","1,417.00","1,417.20","1,376.80","145.96M","-2.84%"
"Nov 29, 2018","1,417.00","1,420.60","1,424.10","1,412.40","51.54M","-0.25%"
"Nov 28, 2018","1,420.60","1,414.30","1,422.90","1,409.40","64.49M","0.45%"
"Nov 27, 2018","1,414.30","1,414.90","1,415.80","1,399.30","66.36M","-0.04%"
"Nov 26, 2018","1,414.90","1,404.80","1,415.80","1,402.60","78.24M","0.72%"
"Nov 23, 2018","1,404.80","1,393.00","1,406.60","1,393.00","44.27M","0.85%"
"Nov 22, 2018","1,393.00","1,382.90","1,394.10","1,378.50","60.30M","0.73%"
"Nov 21, 2018","1,382.90","1,372.80","1,387.00","1,362.30","86.34M","0.74%"
"Nov 20, 2018","1,372.80","1,374.50","1,376.90","1,367.70","61.57M","-0.12%"
"Nov 19, 2018","1,374.50","1,371.80","1,374.90","1,364.60","61.41M","0.20%"
"Nov 16, 2018","1,371.80","1,384.60","1,385.20","1,371.30","53.02M","-0.92%"
"Nov 15, 2018","1,384.60","1,386.70","1,393.80","1,371.80","74.22M","-0.15%"
"Nov 14, 2018","1,386.70","1,403.40","1,411.40","1,386.70","74.02M","-1.19%"
"Nov 13, 2018","1,403.40","1,401.80","1,411.80","1,397.70","61.54M","0.11%"
"Nov 12, 2018","1,401.80","1,394.10","1,407.20","1,394.10","47.30M","0.55%"
"Nov 09, 2018","1,394.10","1,386.30","1,394.10","1,381.30","50.74M","0.56%"
"Nov 08, 2018","1,386.30","1,376.00","1,386.30","1,376.00","56.81M","0.75%"
"Nov 07, 2018","1,376.00","1,363.40","1,380.30","1,357.90","78.47M","0.92%"
"Nov 06, 2018","1,363.40","1,355.80","1,364.00","1,340.50","50.90M","1.71%"
"Nov 05, 2018","1,340.50","1,350.90","1,353.80","1,339.20","54.56M","-0.77%"
"Nov 02, 2018","1,350.90","1,360.90","1,361.20","1,346.80","80.69M","-0.73%"
"Nov 01, 2018","1,360.90","1,382.90","1,382.90","1,359.40","84.69M","-1.59%"
"Oct 31, 2018","1,382.90","1,392.90","1,399.30","1,378.30","102.20M","-0.72%"
"Oct 30, 2018","1,392.90","1,383.70","1,394.10","1,377.40","67.43M","0.66%"
"Oct 29, 2018","1,383.70","1,374.90","1,391.50","1,374.90","55.55M","0.64%"
"Oct 26, 2018","1,374.90","1,377.20","1,379.40","1,364.60","75.87M","-0.17%"
"Oct 25, 2018","1,377.20","1,393.10","1,393.10","1,375.90","84.68M","-1.14%"
"Oct 24, 2018","1,393.10","1,386.00","1,404.00","1,386.00","74.29M","0.51%"
"Oct 23, 2018","1,386.00","1,394.20","1,398.70","1,385.90","55.68M","-0.59%"
"Oct 22, 2018","1,394.20","1,390.80","1,396.10","1,389.00","51.84M","0.24%"
"Oct 19, 2018","1,390.80","1,390.40","1,396.60","1,386.40","59.71M","0.03%"
"Oct 18, 2018","1,390.40","1,379.00","1,390.40","1,379.00","71.65M","0.83%"
"Oct 17, 2018","1,379.00","1,350.30","1,379.30","1,350.30","72.65M","2.13%"
"Oct 16, 2018","1,350.30","1,351.10","1,356.10","1,344.80","67.67M","-0.06%"
"Oct 15, 2018","1,351.10","1,364.70","1,364.70","1,349.20","82.72M","-1.00%"
"Oct 12, 2018","1,364.70","1,382.10","1,382.10","1,363.80","109.92M","-1.26%"
"Oct 11, 2018","1,382.10","1,398.70","1,398.70","1,382.10","136.59M","-1.19%"
"Oct 10, 2018","1,398.70","1,402.50","1,413.90","1,398.70","74.42M","-0.27%"
"Oct 09, 2018","1,402.50","1,398.00","1,404.60","1,395.80","56.23M","0.32%"
"Oct 08, 2018","1,398.00","1,401.10","1,404.90","1,398.00","40.72M","-0.22%"
"Oct 05, 2018","1,401.10","1,402.90","1,403.10","1,393.20","54.75M","-0.13%"
"Oct 04, 2018","1,402.90","1,408.20","1,408.20","1,401.10","73.80M","-0.38%"
"Oct 03, 2018","1,408.20","1,408.50","1,409.20","1,401.20","58.96M","-0.02%"
"Oct 02, 2018","1,408.50","1,418.90","1,419.00","1,406.80","79.62M","-0.73%"
"Oct 01, 2018","1,418.90","1,427.40","1,427.40","1,416.30","27.37M","-0.60%"
"Sep 28, 2018","1,427.40","1,435.30","1,439.00","1,427.40","76.28M","-0.55%"
"Sep 27, 2018","1,435.30","1,436.60","1,439.00","1,433.20","43.48M","-0.09%"
"Sep 26, 2018","1,436.60","1,434.80","1,442.30","1,434.80","64.90M","0.13%"
"Sep 25, 2018","1,434.80","1,441.10","1,441.20","1,427.90","78.85M","-0.44%"
"Sep 24, 2018","1,441.10","1,431.00","1,444.20","1,429.00","45.30M","0.71%"
"Sep 21, 2018","1,431.00","1,437.70","1,441.40","1,429.40","131.77M","-0.47%"
"Sep 20, 2018","1,437.70","1,459.90","1,460.10","1,436.70","122.56M","-1.52%"
"Sep 19, 2018","1,459.90","1,475.70","1,475.70","1,459.90","64.52M","-1.07%"
"Sep 18, 2018","1,475.70","1,467.80","1,476.30","1,467.50","59.58M","0.54%"
"Sep 17, 2018","1,467.80","1,462.80","1,470.50","1,459.10","47.75M","0.34%"
"Sep 14, 2018","1,462.80","1,460.00","1,467.10","1,459.00","80.81M","0.19%"
"Sep 13, 2018","1,460.00","1,456.50","1,465.00","1,456.50","65.80M","0.24%"
"Sep 12, 2018","1,456.50","1,456.80","1,458.40","1,446.40","48.73M","-0.02%"
"Sep 11, 2018","1,456.80","1,445.50","1,458.10","1,445.40","55.49M","0.78%"
"Sep 10, 2018","1,445.50","1,454.60","1,455.30","1,443.50","65.55M","-0.63%"
"Sep 07, 2018","1,454.60","1,453.60","1,454.60","1,445.30","52.86M","0.07%"
"Sep 06, 2018","1,453.60","1,458.90","1,458.90","1,449.80","72.08M","-0.36%"
"Sep 05, 2018","1,458.90","1,458.30","1,463.30","1,456.90","86.97M","0.04%"
"Sep 04, 2018","1,458.30","1,455.10","1,459.30","1,450.10","56.95M","0.22%"
"Sep 03, 2018","1,455.10","1,453.50","1,458.10","1,448.30","49.14M","0.11%"
"Aug 31, 2018","1,453.50","1,462.30","1,465.00","1,453.00","72.95M","-0.60%"
"Aug 30, 2018","1,462.30","1,460.40","1,465.40","1,458.70","69.34M","0.13%"
"Aug 29, 2018","1,460.40","1,452.80","1,464.10","1,451.10","94.48M","0.52%"
"Aug 28, 2018","1,452.80","1,443.90","1,453.90","1,443.60","75.91M","0.62%"
"Aug 27, 2018","1,443.90","1,434.80","1,445.90","1,434.70","59.08M","0.63%"
"Aug 24, 2018","1,434.80","1,433.90","1,444.00","1,433.10","83.46M","0.06%"
"Aug 23, 2018","1,433.90","1,454.80","1,455.00","1,433.00","80.74M","-1.44%"
"Aug 22, 2018","1,454.80","1,454.80","1,455.70","1,442.30","51.52M","0.00%"
"Aug 21, 2018","1,454.80","1,473.80","1,474.60","1,454.60","61.56M","-1.29%"
"Aug 20, 2018","1,473.80","1,467.90","1,477.90","1,466.80","78.08M","0.40%"
"Aug 17, 2018","1,467.90","1,447.70","1,469.20","1,446.40","64.17M","1.40%"
"Aug 16, 2018","1,447.70","1,448.30","1,449.70","1,444.60","75.36M","-0.04%"
"Aug 15, 2018","1,448.30","1,443.00","1,450.20","1,439.50","83.09M","0.37%"
"Aug 14, 2018","1,443.00","1,441.10","1,443.00","1,432.00","84.93M","0.13%"
"Aug 13, 2018","1,441.10","1,446.70","1,446.70","1,429.90","61.08M","-0.39%"
"Aug 10, 2018","1,446.70","1,457.50","1,457.80","1,444.60","54.96M","-0.74%"
"Aug 09, 2018","1,457.50","1,450.50","1,457.80","1,441.50","77.38M","0.48%"
"Aug 08, 2018","1,450.50","1,450.10","1,451.00","1,445.00","67.41M","0.03%"
"Aug 07, 2018","1,450.10","1,447.40","1,451.90","1,441.50","55.97M","0.19%"
"Aug 06, 2018","1,447.40","1,430.60","1,447.40","1,430.40","43.80M","1.17%"
"Aug 03, 2018","1,430.60","1,422.70","1,434.70","1,422.70","46.23M","0.56%"
"Aug 02, 2018","1,422.70","1,430.00","1,430.00","1,419.60","55.14M","-0.51%"
"Aug 01, 2018","1,430.00","1,422.50","1,431.50","1,422.50","52.98M","0.53%"
"Jul 31, 2018","1,422.50","1,420.40","1,426.00","1,418.80","79.31M","0.15%"
"Jul 30, 2018","1,420.40","1,421.70","1,421.70","1,413.40","45.51M","-0.09%"
"Jul 27, 2018","1,421.70","1,412.70","1,426.10","1,412.60","87.63M","0.64%"
"Jul 26, 2018","1,412.70","1,412.60","1,413.00","1,407.00","77.60M","0.01%"
"Jul 25, 2018","1,412.60","1,410.90","1,413.10","1,405.10","72.65M","0.12%"
"Jul 24, 2018","1,410.90","1,413.20","1,418.40","1,410.90","55.88M","-0.16%"
"Jul 23, 2018","1,413.20","1,430.40","1,430.40","1,409.10","69.56M","-1.20%"
"Jul 20, 2018","1,430.40","1,421.80","1,436.70","1,421.80","57.61M","0.60%"
"Jul 19, 2018","1,421.80","1,427.40","1,427.50","1,416.40","72.81M","-0.39%"
"Jul 18, 2018","1,427.40","1,425.00","1,432.80","1,424.80","53.84M","0.17%"
"Jul 17, 2018","1,425.00","1,428.80","1,428.80","1,419.90","63.89M","-0.27%"
"Jul 16, 2018","1,428.80","1,439.30","1,441.10","1,425.90","47.82M","-0.73%"
"Jul 13, 2018","1,439.30","1,437.30","1,440.30","1,432.90","51.08M","0.14%"
"Jul 12, 2018","1,437.30","1,418.50","1,441.80","1,418.50","75.30M","1.33%"
"Jul 11, 2018","1,418.50","1,426.00","1,428.10","1,416.50","56.31M","-0.53%"
"Jul 10, 2018","1,426.00","1,431.30","1,432.00","1,426.00","80.68M","-0.37%"
"Jul 09, 2018","1,431.30","1,433.20","1,442.90","1,429.40","41.95M","-0.13%"
"Jul 06, 2018","1,433.20","1,423.80","1,433.90","1,420.80","65.93M","0.66%"
"Jul 05, 2018","1,423.80","1,420.90","1,428.20","1,418.90","75.37M","0.20%"
"Jul 04, 2018","1,420.90","1,423.10","1,431.00","1,418.20","66.11M","-0.15%"
"Jul 03, 2018","1,423.10","1,415.80","1,425.20","1,409.50","53.35M","0.52%"
"Jul 02, 2018","1,415.80","1,409.40","1,429.60","1,409.40","58.52M","0.45%"
"Jun 29, 2018","1,409.40","1,411.90","1,427.40","1,406.30","97.91M","-0.18%"
"Jun 28, 2018","1,411.90","1,425.90","1,425.90","1,399.80","90.65M","-0.98%"
"Jun 27, 2018","1,425.90","1,433.40","1,434.80","1,424.80","70.57M","-0.52%"
"Jun 26, 2018","1,433.40","1,431.60","1,437.10","1,423.90","66.25M","0.13%"
"Jun 25, 2018","1,431.60","1,439.10","1,439.60","1,429.60","49.05M","-0.52%"
"Jun 22, 2018","1,439.10","1,440.00","1,440.00","1,427.90","49.02M","-0.06%"
"Jun 21, 2018","1,440.00","1,429.90","1,445.70","1,429.90","111.26M","0.71%"
"Jun 20, 2018","1,429.90","1,417.50","1,432.60","1,417.50","68.33M","0.87%"
"Jun 19, 2018","1,417.50","1,422.50","1,423.20","1,409.20","62.90M","-0.35%"
"Jun 18, 2018","1,422.50","1,406.70","1,427.10","1,406.70","60.87M","1.12%"
"Jun 15, 2018","1,406.70","1,399.40","1,415.30","1,399.40","145.37M","0.52%"
"Jun 14, 2018","1,399.40","1,396.60","1,400.90","1,385.00","70.78M","0.20%"
"Jun 13, 2018","1,396.60","1,397.20","1,400.50","1,387.80","61.86M","-0.04%"
"Jun 12, 2018","1,397.20","1,394.50","1,403.20","1,390.20","78.24M","0.19%"
"Jun 08, 2018","1,394.50","1,399.10","1,402.50","1,389.70","63.09M","-0.33%"
"Jun 07, 2018","1,399.10","1,405.80","1,406.30","1,398.00","75.32M","-0.48%"
"Jun 06, 2018","1,405.80","1,395.00","1,405.80","1,393.90","68.33M","0.77%"
"Jun 05, 2018","1,395.00","1,420.50","1,420.50","1,393.30","91.62M","-1.80%"
"Jun 04, 2018","1,420.50","1,398.20","1,421.20","1,398.20","156.20M","1.59%"
"Jun 01, 2018","1,398.20","1,403.00","1,403.00","1,392.60","59.70M","-0.34%"
"May 31, 2018","1,403.00","1,401.00","1,403.00","1,386.50","117.09M","0.14%"
"May 30, 2018","1,401.00","1,403.50","1,404.00","1,394.50","223.68M","-0.18%"
"May 29, 2018","1,403.50","1,411.10","1,412.00","1,400.80","105.91M","-0.54%"
"May 28, 2018","1,411.10","1,400.00","1,411.10","1,400.00","68.25M","0.79%"
"May 25, 2018","1,400.00","1,404.40","1,404.40","1,393.40","100.25M","-0.31%"
"May 24, 2018","1,404.40","1,388.70","1,406.00","1,385.50","97.23M","1.13%"
"May 23, 2018","1,388.70","1,365.20","1,392.80","1,365.10","110.08M","1.72%"
"May 22, 2018","1,365.20","1,362.90","1,365.20","1,354.30","54.63M","0.17%"
"May 21, 2018","1,362.90","1,364.90","1,365.20","1,359.40","50.49M","-0.15%"
"May 18, 2018","1,364.90","1,349.90","1,364.90","1,349.90","63.86M","1.11%"
"May 17, 2018","1,349.90","1,362.40","1,364.10","1,346.00","64.00M","-0.92%"
"May 16, 2018","1,362.40","1,374.40","1,374.40","1,362.40","72.15M","-0.87%"
"May 15, 2018","1,374.40","1,380.70","1,380.70","1,373.10","56.66M","-0.46%"
"May 14, 2018","1,380.70","1,378.90","1,383.10","1,378.50","55.16M","0.13%"
"May 11, 2018","1,378.90","1,384.00","1,389.20","1,378.60","63.59M","-0.37%"
"May 10, 2018","1,384.00","1,392.50","1,396.30","1,384.00","54.30M","-0.61%"
"May 09, 2018","1,392.50","1,378.80","1,394.70","1,378.80","62.07M","0.99%"
"May 08, 2018","1,378.80","1,375.90","1,384.60","1,375.70","69.26M","0.21%"
"May 07, 2018","1,375.90","1,366.50","1,378.10","1,366.50","71.49M","0.69%"
"May 04, 2018","1,366.50","1,383.90","1,385.80","1,366.40","102.50M","-1.26%"
"May 03, 2018","1,383.90","1,384.70","1,391.50","1,382.10","83.72M","-0.06%"
"May 02, 2018","1,384.70","1,373.20","1,387.90","1,371.40","71.17M","0.84%"
"May 01, 2018","1,373.20","1,361.10","1,376.80","1,361.10","52.87M","0.89%"
"Apr 30, 2018","1,361.10","1,336.50","1,362.20","1,336.50","81.43M","1.84%"
"Apr 27, 2018","1,336.50","1,328.20","1,336.60","1,328.20","66.90M","0.62%"
"Apr 26, 2018","1,328.20","1,323.30","1,332.80","1,321.90","77.62M","0.37%"
"Apr 24, 2018","1,323.30","1,308.70","1,326.00","1,308.70","71.93M","1.12%"
"Apr 23, 2018","1,308.70","1,307.20","1,313.20","1,306.80","49.23M","0.11%"
"Apr 20, 2018","1,307.20","1,313.50","1,313.50","1,305.80","48.75M","-0.48%"
"Apr 19, 2018","1,313.50","1,318.00","1,320.40","1,312.20","58.97M","-0.34%"
"Apr 18, 2018","1,318.00","1,306.70","1,319.60","1,306.70","51.11M","0.86%"
"Apr 17, 2018","1,306.70","1,305.60","1,314.40","1,305.60","56.93M","0.08%"
"Apr 16, 2018","1,305.60","1,305.80","1,307.10","1,300.40","48.29M","-0.02%"
"Apr 13, 2018","1,305.80","1,307.10","1,315.30","1,302.70","39.15M","-0.10%"
"Apr 12, 2018","1,307.10","1,317.50","1,317.50","1,304.60","60.26M","-0.79%"
"Apr 11, 2018","1,317.50","1,330.60","1,330.60","1,317.00","56.98M","-0.98%"
"Apr 10, 2018","1,330.60","1,326.20","1,330.60","1,321.30","45.37M","0.33%"
"Apr 09, 2018","1,326.20","1,323.10","1,330.20","1,321.20","44.62M","0.23%"
"Apr 06, 2018","1,323.10","1,316.30","1,325.50","1,316.20","49.58M","0.52%"
"Apr 05, 2018","1,316.30","1,307.30","1,319.90","1,307.30","69.47M","0.69%"
"Apr 04, 2018","1,307.30","1,293.60","1,308.70","1,289.60","104.43M","1.06%"
"Apr 03, 2018","1,293.60","1,302.90","1,302.90","1,293.20","57.81M","-0.71%"
"Mar 29, 2018","1,302.90","1,300.60","1,315.00","1,300.50","94.26M","0.18%"
"Mar 28, 2018","1,300.60","1,297.00","1,306.00","1,293.80","76.47M","0.28%"
"Mar 27, 2018","1,297.00","1,293.70","1,299.90","1,292.40","80.21M","0.26%"
"Mar 26, 2018","1,293.70","1,297.20","1,297.20","1,284.80","63.55M","-0.27%"
"Mar 23, 2018","1,297.20","1,309.90","1,309.90","1,294.70","67.47M","-0.97%"
"Mar 22, 2018","1,309.90","1,321.60","1,321.60","1,299.30","87.38M","-0.89%"
"Mar 21, 2018","1,321.60","1,329.30","1,329.80","1,310.30","84.29M","-0.58%"
"Mar 20, 2018","1,329.30","1,339.40","1,339.50","1,325.70","49.36M","-0.75%"
"Mar 19, 2018","1,339.40","1,325.70","1,339.50","1,325.70","56.47M","1.03%"
"Mar 16, 2018","1,325.70","1,311.60","1,325.70","1,311.60","124.30M","1.07%"
"Mar 15, 2018","1,311.61","1,308.50","1,317.80","1,305.00","101.54M","0.24%"
"Mar 14, 2018","1,308.50","1,322.10","1,322.10","1,308.50","55.27M","-1.03%"
"Mar 13, 2018","1,322.10","1,318.90","1,322.10","1,314.70","63.36M","0.24%"
"Mar 12, 2018","1,318.95","1,321.30","1,326.70","1,316.40","52.92M","-0.18%"
"Mar 09, 2018","1,321.34","1,310.30","1,322.80","1,310.00","58.66M","0.84%"
"Mar 08, 2018","1,310.30","1,301.40","1,310.30","1,301.00","79.83M","0.68%"
"Mar 07, 2018","1,301.40","1,305.60","1,307.00","1,301.40","60.86M","-0.32%"
"Mar 06, 2018","1,305.60","1,306.20","1,318.80","1,300.10","64.08M","-0.04%"
"Mar 05, 2018","1,306.16","1,305.80","1,310.50","1,300.30","48.75M","0.03%"
"Mar 02, 2018","1,305.80","1,308.30","1,311.50","1,299.70","56.83M","-0.19%"
"Mar 01, 2018","1,308.32","1,302.80","1,308.30","1,302.40","83.47M","0.42%"
"Feb 28, 2018","1,302.82","1,322.00","1,322.00","1,294.20","106.78M","-1.45%"
"Feb 27, 2018","1,322.00","1,316.50","1,326.00","1,316.50","89.67M","0.42%"
"Feb 26, 2018","1,316.52","1,301.80","1,317.20","1,301.80","89.05M","1.13%"
"Feb 23, 2018","1,301.85","1,290.40","1,308.10","1,290.40","75.08M","0.89%"
"Feb 22, 2018","1,290.40","1,308.50","1,308.60","1,289.50","74.04M","-1.38%"
"Feb 21, 2018","1,308.49","1,296.70","1,308.50","1,296.70","60.73M","0.91%"
"Feb 20, 2018","1,296.72","1,296.90","1,298.20","1,286.90","48.50M","-0.02%"
"Feb 19, 2018","1,296.92","1,284.60","1,298.60","1,284.60","89.63M","0.96%"
"Feb 16, 2018","1,284.63","1,282.10","1,291.00","1,282.10","62.30M","0.20%"
"Feb 15, 2018","1,282.07","1,285.20","1,290.40","1,277.90","87.82M","-0.24%"
"Feb 14, 2018","1,285.17","1,295.00","1,300.30","1,281.90","84.81M","-0.76%"
"Feb 13, 2018","1,295.05","1,291.40","1,295.00","1,280.50","100.62M","0.28%"
"Feb 12, 2018","1,291.40","1,298.50","1,298.60","1,284.60","77.87M","-0.55%"
"Feb 09, 2018","1,298.50","1,305.00","1,305.00","1,284.40","92.14M","-0.50%"
"Feb 08, 2018","1,305.00","1,298.60","1,307.40","1,293.80","86.01M","0.49%"
"Feb 07, 2018","1,298.60","1,295.20","1,304.20","1,294.20","117.52M","0.26%"
"Feb 06, 2018","1,295.20","1,329.50","1,329.50","1,286.70","129.18M","-2.58%"
"Feb 05, 2018","1,329.50","1,347.90","1,347.90","1,326.50","92.35M","-1.37%"
"Feb 02, 2018","1,347.90","1,362.20","1,362.20","1,338.60","98.70M","-1.05%"
"Feb 01, 2018","1,362.20","1,358.10","1,365.70","1,357.10","115.19M","0.30%"
"Jan 31, 2018","1,358.10","1,333.90","1,358.10","1,332.80","114.28M","1.81%"
"Jan 30, 2018","1,333.90","1,345.60","1,345.60","1,333.20","73.77M","-0.87%"
"Jan 29, 2018","1,345.60","1,359.20","1,360.30","1,344.40","69.04M","-1.00%"
"Jan 25, 2018","1,359.20","1,362.50","1,362.50","1,352.60","60.87M","-0.24%"
"Jan 24, 2018","1,362.50","1,360.20","1,369.60","1,359.60","78.07M","0.17%"
"Jan 23, 2018","1,360.20","1,350.30","1,362.70","1,350.30","46.06M","0.73%"
"Jan 22, 2018","1,350.30","1,357.60","1,359.60","1,348.80","52.02M","-0.54%"
"Jan 19, 2018","1,357.60","1,364.20","1,364.20","1,352.20","69.80M","-0.48%"
"Jan 18, 2018","1,364.20","1,356.70","1,364.80","1,349.90","65.65M","0.55%"
"Jan 17, 2018","1,356.70","1,352.20","1,364.90","1,351.60","72.05M","0.33%"
"Jan 16, 2018","1,352.20","1,362.10","1,362.10","1,352.20","69.32M","-0.73%"
"Jan 15, 2018","1,362.10","1,365.00","1,367.00","1,360.30","40.25M","-0.21%"
"Jan 12, 2018","1,365.00","1,376.20","1,378.30","1,364.70","50.41M","-0.81%"
"Jan 11, 2018","1,376.20","1,382.00","1,383.10","1,369.30","77.40M","-0.42%"
"Jan 10, 2018","1,382.00","1,405.30","1,405.40","1,381.10","75.72M","-1.66%"
"Jan 09, 2018","1,405.30","1,402.60","1,415.40","1,401.70","75.07M","0.19%"
"Jan 08, 2018","1,402.60","1,395.70","1,405.70","1,395.70","35.73M","0.49%"
"Jan 05, 2018","1,395.70","1,401.80","1,403.80","1,389.50","57.40M","-0.44%"
"Jan 04, 2018","1,401.80","1,405.30","1,409.60","1,397.90","67.50M","-0.25%"
"Jan 03, 2018","1,405.30","1,401.20","1,406.40","1,395.50","35.37M","0.29%"
"Jan 02, 2018","1,401.20","1,404.90","1,409.10","1,397.40","23.13M","-0.26%"
"Dec 29, 2017","1,404.90","1,414.70","1,414.70","1,399.80","39.59M","-0.69%"
"Dec 28, 2017","1,414.70","1,416.80","1,416.80","1,395.80","55.01M","-0.15%"
"Dec 27, 2017","1,416.80","1,420.70","1,429.00","1,415.60","32.93M","-0.27%"
"Dec 22, 2017","1,420.70","1,427.00","1,431.30","1,418.20","61.13M","-0.44%"
"Dec 21, 2017","1,427.00","1,445.40","1,445.40","1,419.60","136.91M","-1.27%"
"Dec 20, 2017","1,445.40","1,453.80","1,453.80","1,439.60","63.38M","-0.58%"
"Dec 19, 2017","1,453.80","1,453.80","1,460.40","1,453.30","78.78M","0.00%"
"Dec 18, 2017","1,453.80","1,447.10","1,453.80","1,443.60","75.15M","0.46%"
"Dec 15, 2017","1,447.10","1,462.30","1,462.30","1,445.60","146.12M","-1.04%"
"Dec 14, 2017","1,462.30","1,478.60","1,480.40","1,460.00","151.85M","-1.10%"
"Dec 13, 2017","1,478.59","1,451.10","1,482.90","1,448.00","179.56M","1.90%"
"Dec 12, 2017","1,451.06","1,420.70","1,455.20","1,415.30","91.55M","2.14%"
"Dec 11, 2017","1,420.70","1,421.20","1,425.70","1,418.40","45.41M","-0.04%"
"Dec 08, 2017","1,421.20","1,426.50","1,429.00","1,420.20","61.06M","-0.37%"
"Dec 07, 2017","1,426.50","1,418.70","1,438.40","1,418.10","74.85M","0.55%"
"Dec 06, 2017","1,418.70","1,411.60","1,418.70","1,406.80","86.33M","0.50%"
"Dec 05, 2017","1,411.60","1,417.60","1,417.80","1,411.20","83.27M","-0.42%"
"Dec 04, 2017","1,417.60","1,423.40","1,428.20","1,415.90","56.80M","-0.41%"
"Dec 01, 2017","1,423.40","1,422.80","1,424.70","1,417.90","53.26M","0.04%"
"Nov 30, 2017","1,422.80","1,416.50","1,425.90","1,413.10","113.73M","0.44%"
"Nov 29, 2017","1,416.50","1,413.20","1,419.40","1,410.90","72.74M","0.23%"
"Nov 28, 2017","1,413.20","1,401.30","1,420.00","1,399.00","92.68M","0.85%"
"Nov 27, 2017","1,401.28","1,399.10","1,405.50","1,396.40","43.40M","0.16%"
"Nov 24, 2017","1,399.08","1,391.20","1,399.10","1,380.50","36.70M","0.57%"
"Nov 23, 2017","1,391.15","1,393.60","1,394.50","1,381.30","50.13M","-0.17%"
